name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
lima,2022-03-19,21.6,16.9,18.9,21.6,16.9,18.9,16.8,87.7,0.2,100,4.17,rain,0,0,13.3,14.6,210,1012.1,71.2,5.4,322.2,27.9,10,10,2022-03-19T06:12:00,2022-03-19T18:19:27,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"84628099999,84600099999"
lima,2022-03-20,21,17.6,19.2,21,17.6,19.2,16.5,83.9,1,100,8.33,rain,0,0,10.1,21.9,194.1,1012,70.2,7.6,301.5,26.1,10,10,2022-03-20T06:12:03,2022-03-20T18:18:49,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999"
lima,2022-03-21,22.9,17.9,19.9,22.9,17.9,19.9,16.3,79.8,0.6,100,16.67,rain,0,0,12.6,18,178.9,1011.5,54.9,10,305.4,26.4,10,10,2022-03-21T06:12:05,2022-03-21T18:18:11,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"84628099999,84600099999"
lima,2022-03-22,23,17.9,20.1,23,17.9,20.1,16.3,78.9,0,0,0,,0,0,12.6,25.4,177.1,1011,34.2,10,309.9,26.9,10,10,2022-03-22T06:12:07,2022-03-22T18:17:33,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999"
lima,2022-03-23,23.1,17.9,20.1,23.1,17.9,20.1,16.3,79.2,0.9,100,4.17,rain,0,0,10.8,20.5,183.3,1011.4,54.5,10,303.3,26.3,10,10,2022-03-23T06:12:10,2022-03-23T18:16:54,0.66,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"84628099999,84600099999"
lima,2022-03-24,24,16.9,20.2,24,16.9,20.2,16.1,77.7,0.6,100,4.17,rain,0,0,10.1,25.5,184.9,1011.2,48.9,9.7,297.4,25.7,10,10,2022-03-24T06:12:12,2022-03-24T18:16:16,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"84628099999,84600099999"
lima,2022-03-25,24.5,17.9,20.6,24.5,17.9,20.6,16.5,77.3,0.3,100,4.17,rain,0,0,9,14.6,197.8,1010.9,60,10,260.4,22.4,9,10,2022-03-25T06:12:14,2022-03-25T18:15:38,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"84628099999,84600099999"
lima,2022-03-26,23.9,18.7,20.6,23.9,18.7,20.6,16.5,77.5,0.6,100,8.33,rain,0,0,11.2,18.3,181.8,1011.8,80.3,10,285.1,24.6,10,10,2022-03-26T06:12:16,2022-03-26T18:15:00,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"84628099999,84600099999"
lima,2022-03-27,24.9,18.2,21.3,24.9,18.2,21.3,16.5,74.6,0.6,100,8.33,rain,0,0,10.1,20.1,181,1011.3,65.2,10,293.5,25.3,10,10,2022-03-27T06:12:18,2022-03-27T18:14:22,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999"
lima,2022-03-28,23.9,18.9,21.2,23.9,18.9,21.2,16.9,76.5,0.8,100,8.33,rain,0,0,13,25.5,172.5,1012.7,67.6,10,287.7,24.9,10,10,2022-03-28T06:12:20,2022-03-28T18:13:44,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999"
lima,2022-03-29,24,18.7,20.8,24,18.7,20.8,16.6,76.9,5,100,8.33,rain,0,0,13.7,25.4,172.1,1012.3,62.6,10,299.4,25.9,10,10,2022-03-29T06:12:22,2022-03-29T18:13:06,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999"
lima,2022-03-30,24.7,17.9,20.4,24.7,17.9,20.4,16.2,77.2,4.2,100,12.5,rain,0,0,12.6,23.7,177.2,1011.6,86.3,10,264.1,23,9,10,2022-03-30T06:12:24,2022-03-30T18:12:28,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999"
lima,2022-03-31,23,17.9,19.9,23,17.9,19.9,15.8,77.3,0,0,0,,0,0,10.4,23.9,175.9,1010.9,63.2,10,297.6,25.7,10,10,2022-03-31T06:12:26,2022-03-31T18:11:50,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999"
lima,2022-04-01,23.9,17.7,19.7,23.9,17.7,19.7,15.7,77.8,1,100,8.33,rain,0,0,12.2,20.1,180.8,1012.3,63.5,10,282.1,24.4,9,10,2022-04-01T06:12:28,2022-04-01T18:11:12,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999"
lima,2022-04-02,22.9,17.8,19.7,22.9,17.8,19.7,16,79.6,8.3,100,20.83,rain,0,0,12.2,29,173,1012.3,72.3,10,279.3,24.1,9,10,2022-04-02T06:12:30,2022-04-02T18:10:35,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999"
lima,2022-04-03,22,17,19.3,22,17,19.3,16.2,82.1,0.1,100,4.17,rain,0,0,11.2,25.5,174.2,1011.8,48.1,9.2,294.3,25.4,10,10,2022-04-03T06:12:32,2022-04-03T18:09:58,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"84628099999,84600099999"
lima,2022-04-04,22.9,16.9,19,22.9,16.9,19,16.2,84.1,2,100,8.33,rain,0,0,14.4,16.3,195.8,1011.2,75.2,8,287.6,24.7,10,10,2022-04-04T06:12:34,2022-04-04T18:09:21,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999"
lima,2022-04-05,24.9,17.9,20.4,24.9,17.9,20.4,16.8,79.9,0,0,0,,0,0,12.2,27.3,184.5,1011.8,52.1,9.5,290.5,25.1,10,10,2022-04-05T06:12:37,2022-04-05T18:08:44,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999"
lima,2022-04-06,22.1,17.5,19.8,22.1,17.5,19.8,17,83.7,0,0,0,,0,0,15.1,27.2,172,1011.6,53.9,8.8,292.3,25.1,10,10,2022-04-06T06:12:39,2022-04-06T18:08:08,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"84628099999,84600099999"
lima,2022-04-07,21.1,17.5,19.2,21.1,17.5,19.2,16.5,84.3,0,0,0,,0,0,11.9,31.2,170.8,1011.8,69.2,8.3,289.3,24.9,10,10,2022-04-07T06:12:42,2022-04-07T18:07:32,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999"
lima,2022-04-08,22.1,18,19.7,22.1,18,19.7,16.4,81.2,0,0,0,,0,0,9.4,18,196.7,1011.5,68.6,9.8,260,22.6,9,10,2022-04-08T06:12:44,2022-04-08T18:06:56,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999"
lima,2022-04-09,22,17,18.9,22,17,18.9,16.8,88,0,0,0,,0,0,10.8,14.8,260,1012.9,86.3,7.3,274.8,23.8,10,10,2022-04-09T06:12:47,2022-04-09T18:06:20,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999"
lima,2022-04-10,23,12.6,17.6,23,12.6,17.6,16.3,78.7,0,0,0,,0,0,9.4,21.6,195.8,1012.3,55.3,15.4,274.1,23.6,9,10,2022-04-10T06:12:50,2022-04-10T18:05:45,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999"
lima,2022-04-11,23,17.5,19.7,23,17.5,19.7,15.7,78.2,0,0,0,,0,0,11.5,29,174.4,1011.6,56,10,283.3,24.3,10,10,2022-04-11T06:12:54,2022-04-11T18:05:10,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999"
lima,2022-04-12,22,17.4,19.1,22,17.4,19.1,15.3,78.8,0,0,0,,0,0,12.6,23.7,170.3,1011.3,36.2,9,282,24.3,10,10,2022-04-12T06:12:57,2022-04-12T18:04:36,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"84628099999,84600099999"
lima,2022-04-13,21.1,16.9,18.2,21.1,16.9,18.2,15,81.6,0,0,0,,0,0,11.5,16.7,239.1,1011.9,59,9.5,282.3,24.4,9,10,2022-04-13T06:13:01,2022-04-13T18:04:02,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999"
lima,2022-04-14,21,16.6,18.4,21,16.6,18.4,15.1,81.1,0,0,0,,0,0,14.8,21.9,183.2,1012.2,68,9.6,279.8,24.1,10,10,2022-04-14T06:13:05,2022-04-14T18:03:28,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999"
lima,2022-04-15,21,16.5,18.6,21,16.5,18.6,15.3,81.2,0,0,0,,0,0,14.4,27.2,168.3,1012.1,45,9.8,276.8,23.9,9,10,2022-04-15T06:13:09,2022-04-15T18:02:55,0.49,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"84628099999,84600099999"
lima,2022-04-16,20.2,16,18.2,20.2,16,18.2,15.1,82.6,0,0,0,,0,0,12.2,27.7,175.8,1012,72.9,9.4,270.9,23.2,9,10,2022-04-16T06:13:14,2022-04-16T18:02:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,remote"
lima,2022-04-17,19.4,16.7,17.7,19.4,16.7,17.7,14.7,83.1,0,0,0,,0,0,11.9,18.4,228.9,1013.2,76,9.1,259.3,22.6,9,10,2022-04-17T06:13:18,2022-04-17T18:01:51,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-04-18,20.4,15.1,17.6,20.4,15.1,17.6,15,85.1,0,0,0,,0,0,11.2,25.9,200.4,1014,61.4,6.7,281.5,24.4,10,10,2022-04-18T06:13:23,2022-04-18T18:01:19,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-04-19,22.1,16.9,19,22.1,16.9,19,15.5,80.8,0,0,0,,0,0,10.8,22.3,172.9,1014.2,41.5,9.6,267.7,23.2,9,10,2022-04-19T06:13:29,2022-04-19T18:00:48,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-04-20,23.1,17.1,19.7,23.1,17.1,19.7,15.9,78.9,0,0,0,,0,0,9,25.9,172.9,1015.7,58.3,10,267.8,23.1,9,10,2022-04-20T06:13:34,2022-04-20T18:00:17,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-04-21,23.2,17.4,20.1,23.2,17.4,20.1,16,78.1,0,0,0,,0,0,14,24.1,187.6,1015.6,68.9,9.8,262.1,22.5,9,10,2022-04-21T06:13:40,2022-04-21T17:59:47,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-04-22,20.1,16.1,17.8,20.1,16.1,17.8,15.4,86.2,0,0,0,,0,0,10.1,29.5,171.3,1014,88.3,6.4,259.6,22.3,9,10,2022-04-22T06:13:46,2022-04-22T17:59:18,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-04-23,20.2,16.1,17.8,20.2,16.1,17.8,15.3,85.9,0,0,0,,0,0,9.7,22.3,180,1013.2,83.3,8.3,228.6,19.7,9,10,2022-04-23T06:13:53,2022-04-23T17:58:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-04-24,20.7,16.6,18.2,20.7,16.6,18.2,15.5,84.3,0,0,0,,0,0,12.6,20.5,175.1,1012.9,76.3,7.3,266.5,23,9,10,2022-04-24T06:13:59,2022-04-24T17:58:21,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-04-25,20.6,16.9,18.6,20.6,16.9,18.6,15.6,83.3,0,0,0,,0,0,11.2,16.6,190.6,1012.2,77.9,9.1,184.3,15.9,7,10,2022-04-25T06:14:06,2022-04-25T17:57:53,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-04-26,22.1,16.9,19.1,22.1,16.9,19.1,15.5,80.2,0,0,0,,0,0,9,27.7,172,1012.7,70,10,248.1,21.4,9,10,2022-04-26T06:14:14,2022-04-26T17:57:26,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-04-27,20.1,17.1,18.7,20.1,17.1,18.7,15.7,82.8,0,0,0,,0,0,8.6,20.5,212.3,1012.4,87.1,9.9,214.7,18.6,7,10,2022-04-27T06:14:22,2022-04-27T17:57:00,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-04-28,19.1,16.7,17.5,19.1,16.7,17.5,15.2,86.2,0.1,100,4.17,rain,0,0,7.2,20.5,208.6,1012.2,82.9,7.4,217.2,18.8,8,10,2022-04-28T06:14:30,2022-04-28T17:56:34,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,84628099999
lima,2022-04-29,22.6,16.1,18.8,22.6,16.1,18.8,15.3,81.1,0,0,0,,0,0,10.4,22.3,180.3,1011.8,64,9,210.4,18.2,8,10,2022-04-29T06:14:38,2022-04-29T17:56:09,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-04-30,21.2,16.1,18.6,21.2,16.1,18.6,14.9,79.6,0,0,0,,0,0,10.4,27.7,174.6,1011.3,44.2,9.8,265.3,22.9,9,10,2022-04-30T06:14:47,2022-04-30T17:55:45,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-01,21.1,16.1,18.2,21.1,16.1,18.2,14.5,79.3,0,0,0,,0,0,10.8,29.5,180.4,1011.7,62.7,9.4,257,22.1,9,10,2022-05-01T06:14:56,2022-05-01T17:55:22,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-02,21.1,15.9,18.4,21.1,15.9,18.4,14.8,79.4,0,0,0,,0,0,10.1,18.4,189.1,1012.9,59,10,254.8,22,8,10,2022-05-02T06:15:06,2022-05-02T17:54:59,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-03,24.1,16.9,19.3,24.1,16.9,19.3,15.1,77.6,0,0,0,,0,0,7.6,14.8,194.9,1012.3,19.6,9.9,265,22.8,9,10,2022-05-03T06:15:16,2022-05-03T17:54:37,0.03,Clear,Clear conditions throughout the day.,clear-day,84628099999
lima,2022-05-04,22.1,16.1,18.3,22.1,16.1,18.3,15.2,82.4,0,0,0,,0,0,9,24.1,191.3,1014,44.7,9.5,254,22.2,9,10,2022-05-04T06:15:26,2022-05-04T17:54:15,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-05,21.1,16.1,18.4,21.1,16.1,18.4,15.1,81.7,0,0,0,,0,0,14.8,25.9,172.3,1014.8,67.1,9,261.7,22.6,9,10,2022-05-05T06:15:36,2022-05-05T17:53:55,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-06,23.1,16.9,19.5,23.1,16.9,19.5,15.2,76.8,0,0,0,,0,0,14.8,27.7,162.1,1014.7,35,9.3,257.2,22.3,8,10,2022-05-06T06:15:47,2022-05-06T17:53:35,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-07,23.6,17.1,19.7,23.6,17.1,19.7,15.5,77.8,0,0,0,,0,0,13.7,20.5,168.4,1015.2,62.9,9.8,234.1,20.3,8,10,2022-05-07T06:15:59,2022-05-07T17:53:16,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-08,20.1,16.1,18,20.1,16.1,18,15.3,84.5,0,0,0,,0,0,11.5,25.9,167.1,1014.5,74.9,8.5,237.9,20.5,9,10,2022-05-08T06:16:10,2022-05-08T17:52:58,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-09,19.2,16.7,17.7,19.2,16.7,17.7,15.1,84.7,0.1,100,4.17,rain,0,0,13.3,20.5,179,1012.2,82.8,8.1,248,21.3,9,10,2022-05-09T06:16:22,2022-05-09T17:52:40,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,84628099999
lima,2022-05-10,20.1,16.1,17.8,20.1,16.1,17.8,14.2,79.8,0,0,0,,0,0,7.9,20.5,186.6,1014.2,73.7,9.6,246.6,21.2,8,10,2022-05-10T06:16:35,2022-05-10T17:52:24,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-11,20.1,15.1,17.2,20.1,15.1,17.2,14.4,83.6,0,0,0,,0,0,11.5,16.6,181.7,1013.1,45.9,8.8,259.7,22.6,9,10,2022-05-11T06:16:47,2022-05-11T17:52:08,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,remote"
lima,2022-05-12,19.1,15.1,16.8,19.1,15.1,16.8,14.5,86.5,0,0,0,,0,0,13,24.1,175.4,1012.8,86,7,257.4,22.2,9,10,2022-05-12T06:17:00,2022-05-12T17:51:53,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-13,18.1,15.1,16.8,18.1,15.1,16.8,14.3,85.1,0,0,0,,0,0,11.5,27.7,163.7,1012.2,93.3,8.2,258.4,22.4,9,10,2022-05-13T06:17:14,2022-05-13T17:51:39,0.45,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
lima,2022-05-14,19.1,16.6,17.5,19.1,16.6,17.5,14,79.9,0,0,0,,0,0,8.6,22.3,183.7,1013.2,96.7,9.7,258.9,22.4,9,10,2022-05-14T06:17:27,2022-05-14T17:51:25,0.48,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
lima,2022-05-15,19.1,16.1,17.4,19.1,16.1,17.4,14,80.3,0,0,0,,0,0,9.7,18.4,187.5,1014.2,75,8.5,256.7,22.2,9,10,2022-05-15T06:17:41,2022-05-15T17:51:13,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-16,20.4,16.1,17.9,20.4,16.1,17.9,14.2,79.4,0,0,0,,0,0,10.1,22.3,171.3,1014.3,52.1,9.5,255.2,22,9,10,2022-05-16T06:17:55,2022-05-16T17:51:01,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-17,19.1,15.4,17.2,19.1,15.4,17.2,14.5,84.4,0,0,0,,0,0,7.6,16.6,263.7,1015.3,87.9,7.7,247.3,21.3,8,10,2022-05-17T06:18:10,2022-05-17T17:50:50,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-18,21.1,16.1,17.8,21.1,16.1,17.8,14.2,80.1,0,0,0,,0,0,11.9,20.5,179.6,1017,61.7,8.1,230.3,19.8,8,10,2022-05-18T06:18:25,2022-05-18T17:50:40,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-19,21.1,16.1,18.1,21.1,16.1,18.1,14.5,79.9,0,0,0,,0,0,12.2,27.7,169.5,1015.7,49.8,9.8,241.1,20.8,8,10,2022-05-19T06:18:40,2022-05-19T17:50:31,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-20,19.1,16.1,17.4,19.1,16.1,17.4,14.5,83.1,0,0,0,,0,0,11.9,20.5,175,1014.8,87.1,9.5,181.3,15.6,7,10,2022-05-20T06:18:55,2022-05-20T17:50:23,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-21,18.1,15.9,16.7,18.1,15.9,16.7,13.9,83.5,0,0,0,,0,0,8.6,18.4,235.1,1016.3,86.7,8.4,231.3,20.1,9,10,2022-05-21T06:19:11,2022-05-21T17:50:15,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-22,18.1,15.1,16.3,18.1,15.1,16.3,13.6,84.3,0,0,0,,0,0,7.6,14.8,256.4,1016.8,99.6,6.9,232.5,20.1,8,10,2022-05-22T06:19:27,2022-05-22T17:50:08,0.74,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
lima,2022-05-23,17.6,15.1,16.3,17.6,15.1,16.3,13.4,83.1,0,0,0,,0,0,10.8,18.4,206.2,1015.6,89.7,4.6,246.8,21.3,9,10,2022-05-23T06:19:43,2022-05-23T17:50:02,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-24,17.2,15.1,16.1,17.2,15.1,16.1,13.2,82.9,0,0,0,,0,0,9,16.6,200.8,1013.8,92.1,6.3,244,21.1,9,10,2022-05-24T06:19:59,2022-05-24T17:49:57,0.85,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
lima,2022-05-25,18.1,15.1,16.3,18.1,15.1,16.3,13.1,81.3,0,0,0,,0,0,10.4,16.6,213.8,1013.6,93.1,7.8,241.5,21,9,10,2022-05-25T06:20:15,2022-05-25T17:49:53,0.89,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,remote"
lima,2022-05-26,19.1,15.1,16.5,19.1,15.1,16.5,12.9,79.3,0,0,0,,0,0,10.4,14.8,208.2,1015,85.8,8.7,242.5,20.9,8,10,2022-05-26T06:20:32,2022-05-26T17:49:50,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-27,19.9,15.1,16.4,19.9,15.1,16.4,12.8,79.6,0,0,0,,0,0,12.2,25.9,174.6,1014.4,75.7,7.4,248.7,21.7,9,10,2022-05-27T06:20:48,2022-05-27T17:49:47,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,remote"
lima,2022-05-28,20.1,15.1,17.5,20.1,15.1,17.5,12.6,73.5,0,0,0,,0,0,13.3,25.9,164.2,1013.4,40.1,9.3,237.5,20.6,9,10,2022-05-28T06:21:05,2022-05-28T17:49:45,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-29,20.1,14.1,16.7,20.1,14.1,16.7,13.2,80.1,0,0,0,,0,0,9.4,16.6,178.6,1013.1,17.7,9.5,248.6,21.5,9,10,2022-05-29T06:21:22,2022-05-29T17:49:44,1,Clear,Clear conditions throughout the day.,clear-day,84628099999
lima,2022-05-30,18.1,15.1,16.3,18.1,15.1,16.3,13.3,82.3,0,0,0,,0,0,10.4,18.4,181.4,1013.2,56.8,9.3,244.3,21,9,10,2022-05-30T06:21:39,2022-05-30T17:49:44,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-05-31,20.7,15.1,17.3,20.7,15.1,17.3,12.8,75.6,0,0,0,,0,0,11.9,22.3,176.3,1015.7,60.2,8.6,234.1,20.3,9,10,2022-05-31T06:21:56,2022-05-31T17:49:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-06-01,20.1,15.1,17.2,20.1,15.1,17.2,13.3,78.3,0,0,0,,0,0,13.3,27.7,159.9,1015,66.6,9.9,244.5,21,8,10,2022-06-01T06:22:13,2022-06-01T17:49:46,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-06-02,19.1,15.1,16.6,19.1,15.1,16.6,14,84.6,0,0,0,,0,0,7.2,14.8,245.7,1014.7,82.9,8.5,220.8,19,8,10,2022-06-02T06:22:30,2022-06-02T17:49:48,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-06-03,17.1,15.1,15.8,17.1,15.1,15.8,14,89.1,0,0,0,,0,0,8.6,14.8,228.5,1014.3,100,5,232.3,20.1,8,10,2022-06-03T06:22:48,2022-06-03T17:49:51,0.07,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
lima,2022-06-04,20.1,15.1,17.2,20.1,15.1,17.2,14,82.1,0,0,0,,0,0,13,31.7,165.4,1015.1,89.2,7.3,207.8,18.1,8,10,2022-06-04T06:23:05,2022-06-04T17:49:54,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-06-05,20.1,16.1,17.5,20.1,16.1,17.5,14.1,80.5,0,0,0,,0,0,16.2,33.5,157.9,1014.8,83.8,10,223.7,19.2,8,10,2022-06-05T06:23:22,2022-06-05T17:49:58,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-06-06,18.1,16.1,16.6,18.1,16.1,16.6,14,84.5,0,0,0,,0,0,11.9,20.5,201.4,1012.5,97.1,8.3,220.2,19,8,10,2022-06-06T06:23:39,2022-06-06T17:50:03,0.19,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
lima,2022-06-07,19.1,15.1,17.1,19.1,15.1,17.1,14.1,82.8,0.2,100,8.33,rain,0,0,7.9,16.6,219.8,1015.2,95.4,8.7,188.3,16.1,7,10,2022-06-07T06:23:56,2022-06-07T17:50:09,0.24,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,84628099999
lima,2022-06-08,20.1,15.6,17.6,20.1,15.6,17.6,14.3,81.5,0,0,0,,0,0,13.7,24.1,177.7,1016.7,77.8,9,212.9,18.5,8,10,2022-06-08T06:24:13,2022-06-08T17:50:15,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-06-09,19.7,15.1,17.4,19.7,15.1,17.4,13.9,80,0,0,0,,0,0,12.6,25.9,167.6,1015,20,10,239,20.8,8,10,2022-06-09T06:24:29,2022-06-09T17:50:22,0.35,Clear,Partly cloudy throughout the day.,clear-day,84628099999
lima,2022-06-10,17.2,15.1,15.8,17.2,15.1,15.8,13.9,88.4,0,0,0,,0,0,9.7,14.8,200.8,1014.8,84.6,6.9,236.2,20.4,8,10,2022-06-10T06:24:46,2022-06-10T17:50:30,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
lima,2022-06-11,17.1,14.9,15.8,17.1,14.9,15.8,13.9,88.7,0,0,0,,0,0,11.5,20.5,169.1,1015,100,6.5,235.2,20.5,8,10,2022-06-11T06:25:02,2022-06-11T17:50:38,0.44,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
lima,2022-06-12,17.1,14.9,15.6,17.1,14.9,15.6,13,84.5,0,0,0,,0,0,12.2,25.9,171.4,1014.3,100,8.1,241.8,21.1,8,10,2022-06-12T06:25:19,2022-06-12T17:50:47,0.47,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
lima,2022-06-13,17.1,14.1,15.8,17.1,14.1,15.8,12.1,78.9,0.1,100,4.17,rain,0,0,14,22.3,171.2,1015.2,100,9.6,214.8,18.6,8,10,2022-06-13T06:25:35,2022-06-13T17:50:56,0.49,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,84628099999
lima,2022-06-14,19.1,15.1,16.5,19.1,15.1,16.5,11,70.3,0,0,0,,0,0,11.5,24.1,168.7,1015.7,72.2,10,239,20.8,8,10,2022-06-14T06:25:50,2022-06-14T17:51:06,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
